student_id,course,status,term,grade_received
S03318,Chemistry,completed,fall_previous,C
S03318,U.S. History,completed,summer_previous,B
S03319,Algebra I,completed,spring_previous,B
S03319,English I,completed,fall_previous,B
S03319,Biology,completed,fall_previous,C
S03320,Algebra I,completed,summer_previous,D
S03320,English I,completed,spring_previous,D
S03320,Biology,completed,spring_previous,B
S03320,Geometry,completed,fall_previous,C
S03320,English II,completed,spring_previous,C
S03320,World History,completed,spring_previous,D
S03320,Algebra II,completed,spring_previous,C
S03320,English III,completed,summer_previous,A
S03320,Chemistry,completed,spring_previous,C
S03320,U.S. History,completed,spring_previous,B
S03321,Algebra I,completed,fall_previous,C
S03321,English I,completed,spring_previous,B
S03321,Biology,completed,spring_previous,B
S03321,Geometry,failed_or_missing,fall_previous,F
S03321,English II,completed,spring_previous,C
S03321,World History,completed,summer_previous,A
S03323,Algebra I,completed,summer_previous,C
S03323,English I,completed,spring_previous,B
S03323,Biology,completed,spring_previous,A
S03323,Geometry,failed_or_missing,fall_previous,F
S03323,English II,completed,summer_previous,C
S03323,World History,completed,spring_previous,B
S03323,Algebra II,completed,summer_previous,B
S03323,English III,completed,summer_previous,C
S03323,Chemistry,completed,summer_previous,D
S03323,U.S. History,completed,summer_previous,C
S03324,Algebra I,completed,spring_previous,C
S03324,English I,completed,fall_previous,D
S03324,Biology,completed,summer_previous,C
S03325,Algebra I,failed_or_missing,fall_previous,F
S03325,English I,failed_or_missing,fall_previous,F
S03325,Biology,completed,spring_previous,D
S03325,Geometry,completed,fall_previous,B
S03325,English II,completed,spring_previous,A
S03325,World History,completed,spring_previous,B
S03325,Algebra II,completed,summer_previous,D
S03325,English III,completed,spring_previous,B
S03325,Chemistry,completed,fall_previous,D
S03325,U.S. History,completed,summer_previous,C
S03326,Algebra I,completed,summer_previous,A
S03326,English I,completed,fall_previous,B
S03326,Biology,failed_or_missing,spring_previous,F
S03326,Geometry,completed,fall_previous,B
S03326,English II,completed,spring_previous,A
S03326,World History,failed_or_missing,fall_previous,F
S03326,Algebra II,failed_or_missing,spring_previous,F
S03326,English III,completed,spring_previous,B
S03326,Chemistry,completed,fall_previous,A
S03326,U.S. History,failed_or_missing,fall_previous,F
S03327,Algebra I,completed,summer_previous,B
S03327,English I,completed,spring_previous,D
S03327,Biology,completed,spring_previous,B
S03327,Geometry,completed,fall_previous,B
S03327,English II,completed,spring_previous,C
S03327,World History,completed,summer_previous,B
S03328,Algebra I,completed,fall_previous,D
S03328,English I,completed,fall_previous,C
S03328,Biology,completed,fall_previous,A
S03330,Algebra I,completed,spring_previous,B
S03330,English I,completed,fall_previous,C
S03330,Biology,completed,fall_previous,D
S03330,Geometry,completed,spring_previous,C
S03330,English II,failed_or_missing,spring_previous,F
S03330,World History,completed,summer_previous,A
S03330,Algebra II,completed,spring_previous,A
S03330,English III,completed,fall_previous,C
S03330,Chemistry,completed,summer_previous,B
S03330,U.S. History,completed,fall_previous,C
S03331,Algebra I,completed,summer_previous,B
S03331,English I,completed,spring_previous,A
S03331,Biology,completed,fall_previous,C
S03332,Algebra I,completed,summer_previous,B
S03332,English I,completed,fall_previous,D
S03332,Biology,completed,spring_previous,A
S03332,Geometry,completed,summer_previous,D
S03332,English II,completed,fall_previous,C
S03332,World History,completed,summer_previous,C
S03333,Algebra I,completed,spring_previous,C
S03333,English I,completed,fall_previous,C
S03333,Biology,completed,summer_previous,D
S03334,Algebra I,completed,summer_previous,C
S03334,English I,completed,fall_previous,B
S03334,Biology,completed,fall_previous,C
S03335,Algebra I,completed,spring_previous,C
S03335,English I,completed,fall_previous,C
S03335,Biology,completed,spring_previous,B
S03335,Geometry,completed,summer_previous,D
S03335,English II,completed,spring_previous,B
S03335,World History,failed_or_missing,fall_previous,F
S03336,Algebra I,completed,summer_previous,B
S03336,English I,failed_or_missing,fall_previous,F
S03336,Biology,completed,spring_previous,B
S03336,Geometry,completed,summer_previous,C
S03336,English II,completed,fall_previous,B
S03336,World History,completed,fall_previous,C
S03336,Algebra II,completed,spring_previous,D
S03336,English III,completed,fall_previous,A
S03336,Chemistry,completed,spring_previous,C
S03336,U.S. History,completed,fall_previous,A
S03340,Algebra I,completed,summer_previous,B
S03340,English I,completed,fall_previous,C
S03340,Biology,completed,summer_previous,B
S03341,Algebra I,completed,fall_previous,D
S03341,English I,completed,spring_previous,C
S03341,Biology,completed,fall_previous,D
S03341,Geometry,completed,fall_previous,C
S03341,English II,completed,fall_previous,D
S03341,World History,failed_or_missing,spring_previous,F
S03341,Algebra II,completed,fall_previous,B
S03341,English III,failed_or_missing,fall_previous,F
S03341,Chemistry,completed,fall_previous,A
S03341,U.S. History,completed,fall_previous,C
S03342,Algebra I,completed,fall_previous,A
S03342,English I,completed,spring_previous,C
S03342,Biology,completed,spring_previous,C
S03342,Geometry,completed,spring_previous,B
S03342,English II,completed,spring_previous,C
S03342,World History,failed_or_missing,spring_previous,F
S03342,Algebra II,completed,fall_previous,C
S03342,English III,completed,spring_previous,D
S03342,Chemistry,completed,summer_previous,A
S03342,U.S. History,completed,fall_previous,A
S03343,Algebra I,completed,fall_previous,C
S03343,English I,completed,fall_previous,C
S03343,Biology,completed,summer_previous,C
S03344,Algebra I,completed,summer_previous,C
S03344,English I,completed,fall_previous,B
S03344,Biology,completed,fall_previous,B
S03344,Geometry,failed_or_missing,spring_previous,F
S03344,English II,completed,summer_previous,B
S03344,World History,completed,summer_previous,C
S03345,Algebra I,completed,spring_previous,B
S03345,English I,completed,spring_previous,B
S03345,Biology,completed,summer_previous,C
S03345,Geometry,completed,spring_previous,C
S03345,English II,completed,spring_previous,C
S03345,World History,completed,summer_previous,C
S03347,Algebra I,completed,fall_previous,D
S03347,English I,completed,fall_previous,B
S03347,Biology,completed,fall_previous,C
S03348,Algebra I,completed,fall_previous,C
S03348,English I,completed,fall_previous,B
S03348,Biology,completed,summer_previous,C
S03349,Algebra I,completed,fall_previous,D
S03349,English I,completed,spring_previous,C
S03349,Biology,completed,spring_previous,D
S03349,Geometry,completed,fall_previous,B
S03349,English II,completed,summer_previous,B
S03349,World History,completed,fall_previous,C
S03349,Algebra II,completed,spring_previous,B
S03349,English III,completed,spring_previous,D
S03349,Chemistry,completed,spring_previous,C
S03349,U.S. History,completed,spring_previous,C
S03350,Algebra I,completed,summer_previous,D
S03350,English I,failed_or_missing,spring_previous,F
S03350,Biology,failed_or_missing,spring_previous,F
S03350,Geometry,failed_or_missing,fall_previous,F
S03350,English II,completed,fall_previous,D
S03350,World History,completed,summer_previous,C
S03351,Algebra I,completed,summer_previous,C
S03351,English I,completed,spring_previous,D
S03351,Biology,completed,spring_previous,B
S03351,Geometry,completed,fall_previous,B
S03351,English II,completed,fall_previous,C
S03351,World History,completed,summer_previous,C
S03351,Algebra II,completed,spring_previous,C
S03351,English III,completed,fall_previous,A
S03351,Chemistry,completed,summer_previous,C
S03351,U.S. History,completed,spring_previous,B
S03352,Algebra I,completed,summer_previous,A
S03352,English I,completed,spring_previous,B
S03352,Biology,failed_or_missing,spring_previous,F
S03352,Geometry,completed,fall_previous,C
S03352,English II,completed,summer_previous,A
S03352,World History,completed,fall_previous,A
S03353,Algebra I,completed,fall_previous,C
S03353,English I,completed,summer_previous,B
S03353,Biology,completed,spring_previous,B
S03353,Geometry,completed,fall_previous,C
S03353,English II,completed,fall_previous,A
S03353,World History,completed,fall_previous,B
S03354,Algebra I,completed,fall_previous,A
S03354,English I,failed_or_missing,fall_previous,F
S03354,Biology,completed,spring_previous,B
S03354,Geometry,completed,spring_previous,B
S03354,English II,completed,spring_previous,C
S03354,World History,completed,fall_previous,A
S03355,Algebra I,completed,summer_previous,B
S03355,English I,completed,spring_previous,C
S03355,Biology,completed,summer_previous,C
S03355,Geometry,completed,summer_previous,A
S03355,English II,completed,fall_previous,D
S03355,World History,completed,summer_previous,A
S03356,Algebra I,failed_or_missing,spring_previous,F
S03356,English I,completed,fall_previous,C
S03356,Biology,completed,summer_previous,C
S03357,Algebra I,failed_or_missing,fall_previous,F
S03357,English I,failed_or_missing,spring_previous,F
S03357,Biology,completed,summer_previous,D
S03357,Geometry,completed,fall_previous,D
S03357,English II,completed,spring_previous,D
S03357,World History,completed,spring_previous,C
S03357,Algebra II,failed_or_missing,fall_previous,F
S03357,English III,completed,spring_previous,B
S03357,Chemistry,completed,summer_previous,B
S03357,U.S. History,completed,summer_previous,D
S03358,Algebra I,failed_or_missing,fall_previous,F
S03358,English I,completed,summer_previous,B
S03358,Biology,completed,summer_previous,C
S03358,Geometry,completed,spring_previous,A
S03358,English II,completed,fall_previous,C
S03358,World History,failed_or_missing,spring_previous,F
S03360,Algebra I,completed,summer_previous,A
S03360,English I,completed,fall_previous,A
S03360,Biology,completed,summer_previous,B
S03360,Geometry,failed_or_missing,spring_previous,F
S03360,English II,completed,fall_previous,D
S03360,World History,failed_or_missing,fall_previous,F
S03362,Algebra I,failed_or_missing,spring_previous,F
S03362,English I,completed,spring_previous,C
S03362,Biology,completed,fall_previous,D
S03362,Geometry,completed,summer_previous,C
S03362,English II,completed,spring_previous,B
S03362,World History,completed,spring_previous,B
S03363,Algebra I,completed,fall_previous,C
S03363,English I,completed,fall_previous,C
S03363,Biology,completed,fall_previous,C
S03363,Geometry,completed,fall_previous,D
S03363,English II,completed,fall_previous,B
S03363,World History,completed,spring_previous,D
S03364,Algebra I,completed,spring_previous,A
S03364,English I,completed,summer_previous,B
S03364,Biology,completed,fall_previous,B
S03364,Geometry,completed,fall_previous,B
S03364,English II,completed,summer_previous,B
S03364,World History,completed,summer_previous,B
S03365,Algebra I,completed,spring_previous,A
S03365,English I,completed,fall_previous,A
S03365,Biology,completed,spring_previous,B
S03365,Geometry,completed,summer_previous,D
S03365,English II,completed,summer_previous,C
S03365,World History,completed,spring_previous,D
S03365,Algebra II,completed,spring_previous,B
S03365,English III,completed,summer_previous,A
S03365,Chemistry,completed,fall_previous,A
S03365,U.S. History,completed,summer_previous,D
S03366,Algebra I,completed,summer_previous,A
S03366,English I,failed_or_missing,fall_previous,F
S03366,Biology,completed,fall_previous,A
S03366,Geometry,completed,spring_previous,C
S03366,English II,completed,summer_previous,B
S03366,World History,completed,summer_previous,B
S03368,Algebra I,completed,spring_previous,B
S03368,English I,completed,fall_previous,B
S03368,Biology,completed,summer_previous,A
S03368,Geometry,failed_or_missing,spring_previous,F
S03368,English II,completed,spring_previous,A
S03368,World History,completed,fall_previous,D
S03370,Algebra I,completed,summer_previous,A
S03370,English I,completed,spring_previous,D
S03370,Biology,completed,summer_previous,B
S03370,Geometry,completed,fall_previous,B
S03370,English II,completed,fall_previous,D
S03370,World History,failed_or_missing,fall_previous,F
S03370,Algebra II,completed,spring_previous,D
S03370,English III,completed,summer_previous,A
S03370,Chemistry,completed,summer_previous,A
S03370,U.S. History,completed,spring_previous,C
S03371,Algebra I,completed,summer_previous,C
S03371,English I,completed,summer_previous,A
S03371,Biology,completed,spring_previous,C
S03371,Geometry,failed_or_missing,spring_previous,F
S03371,English II,completed,fall_previous,C
S03371,World History,completed,fall_previous,C
S03372,Algebra I,completed,summer_previous,C
S03372,English I,completed,fall_previous,C
S03372,Biology,completed,spring_previous,B
S03372,Geometry,completed,spring_previous,D
S03372,English II,completed,spring_previous,D
S03372,World History,completed,spring_previous,D
S03373,Algebra I,failed_or_missing,fall_previous,F
S03373,English I,failed_or_missing,fall_previous,F
S03373,Biology,completed,spring_previous,C
S03373,Geometry,completed,spring_previous,D
S03373,English II,completed,summer_previous,C
S03373,World History,completed,fall_previous,B
S03373,Algebra II,failed_or_missing,fall_previous,F
S03373,English III,completed,summer_previous,D
S03373,Chemistry,completed,summer_previous,B
S03373,U.S. History,completed,fall_previous,D
S03374,Algebra I,completed,fall_previous,B
S03374,English I,completed,fall_previous,A
S03374,Biology,completed,summer_previous,C
S03374,Geometry,completed,fall_previous,B
S03374,English II,completed,spring_previous,B
S03374,World History,completed,summer_previous,C
S03375,Algebra I,completed,summer_previous,A
S03375,English I,completed,spring_previous,B
S03375,Biology,completed,spring_previous,A
S03375,Geometry,completed,summer_previous,C
S03375,English II,completed,spring_previous,D
S03375,World History,completed,summer_previous,C
S03376,Algebra I,failed_or_missing,spring_previous,F
S03376,English I,completed,spring_previous,A
S03376,Biology,completed,fall_previous,C
S03377,Algebra I,completed,fall_previous,A
S03377,English I,completed,summer_previous,C
S03377,Biology,completed,spring_previous,D
S03377,Geometry,completed,fall_previous,B
S03377,English II,completed,spring_previous,A
S03377,World History,completed,fall_previous,C
S03377,Algebra II,completed,fall_previous,B
S03377,English III,completed,fall_previous,C
S03377,Chemistry,completed,fall_previous,A
S03377,U.S. History,completed,spring_previous,D
S03378,Algebra I,completed,fall_previous,C
S03378,English I,completed,fall_previous,D
S03378,Biology,completed,summer_previous,C
S03379,Algebra I,completed,summer_previous,A
S03379,English I,failed_or_missing,spring_previous,F
S03379,Biology,failed_or_missing,fall_previous,F
S03379,Geometry,completed,fall_previous,B
S03379,English II,completed,spring_previous,D
S03379,World History,completed,summer_previous,D
S03382,Algebra I,completed,spring_previous,A
S03382,English I,completed,spring_previous,C
S03382,Biology,completed,spring_previous,A
S03382,Geometry,completed,fall_previous,B
S03382,English II,completed,summer_previous,B
S03382,World History,completed,summer_previous,C
S03383,Algebra I,completed,summer_previous,A
S03383,English I,completed,summer_previous,C
S03383,Biology,completed,spring_previous,C
S03383,Geometry,completed,spring_previous,B
S03383,English II,completed,summer_previous,B
S03383,World History,completed,summer_previous,B
S03383,Algebra II,completed,summer_previous,B
S03383,English III,completed,summer_previous,A
S03383,Chemistry,completed,summer_previous,C
S03383,U.S. History,completed,summer_previous,B
S03384,Algebra I,completed,spring_previous,A
S03384,English I,completed,summer_previous,B
S03384,Biology,completed,spring_previous,D
S03384,Geometry,completed,fall_previous,D
S03384,English II,completed,spring_previous,D
S03384,World History,failed_or_missing,spring_previous,F
S03384,Algebra II,completed,fall_previous,C
S03384,English III,completed,summer_previous,A
S03384,Chemistry,completed,fall_previous,C
S03384,U.S. History,completed,spring_previous,B
S03387,Algebra I,completed,fall_previous,B
S03387,English I,completed,summer_previous,D
S03387,Biology,completed,spring_previous,B
S03388,Algebra I,completed,fall_previous,D
S03388,English I,completed,fall_previous,B
S03388,Biology,completed,summer_previous,D
S03392,Algebra I,completed,spring_previous,B
S03392,English I,completed,spring_previous,B
S03392,Biology,completed,fall_previous,C
S03392,Geometry,completed,spring_previous,B
S03392,English II,completed,fall_previous,C
S03392,World History,completed,fall_previous,C
S03392,Algebra II,completed,spring_previous,D
S03392,English III,completed,summer_previous,D
S03392,Chemistry,completed,spring_previous,D
S03392,U.S. History,completed,fall_previous,C
S03393,Algebra I,failed_or_missing,fall_previous,F
S03393,English I,completed,summer_previous,B
S03393,Biology,completed,spring_previous,C
S03396,Algebra I,completed,summer_previous,C
S03396,English I,completed,spring_previous,C
S03396,Biology,completed,fall_previous,A
S03397,Algebra I,completed,summer_previous,C
S03397,English I,completed,fall_previous,B
S03397,Biology,completed,spring_previous,A
S03397,Geometry,completed,spring_previous,A
S03397,English II,completed,spring_previous,A
S03397,World History,completed,spring_previous,B
S03398,Algebra I,failed_or_missing,spring_previous,F
S03398,English I,completed,fall_previous,B
S03398,Biology,completed,fall_previous,B
S03399,Algebra I,completed,fall_previous,B
S03399,English I,completed,summer_previous,B
S03399,Biology,failed_or_missing,fall_previous,F
S03399,Geometry,failed_or_missing,spring_previous,F
S03399,English II,completed,summer_previous,B
S03399,World History,failed_or_missing,fall_previous,F
S03399,Algebra II,completed,spring_previous,B
S03399,English III,completed,fall_previous,B
S03399,Chemistry,completed,fall_previous,A
S03399,U.S. History,completed,fall_previous,C
S03400,Algebra I,failed_or_missing,spring_previous,F
S03400,English I,completed,spring_previous,B
S03400,Biology,completed,fall_previous,D
S03401,Algebra I,completed,fall_previous,B
S03401,English I,completed,spring_previous,D
S03401,Biology,completed,summer_previous,A
S03401,Geometry,completed,spring_previous,A
S03401,English II,completed,spring_previous,A
S03401,World History,completed,summer_previous,C
S03401,Algebra II,completed,spring_previous,C
S03401,English III,completed,summer_previous,A
S03401,Chemistry,completed,fall_previous,A
S03401,U.S. History,completed,summer_previous,C
S03402,Algebra I,completed,summer_previous,B
S03402,English I,completed,summer_previous,C
S03402,Biology,completed,fall_previous,C
S03402,Geometry,completed,spring_previous,C
S03402,English II,completed,fall_previous,C
S03402,World History,completed,spring_previous,B
S03402,Algebra II,failed_or_missing,fall_previous,F
S03402,English III,completed,summer_previous,B
S03402,Chemistry,completed,summer_previous,A
S03402,U.S. History,completed,summer_previous,A
S03404,Algebra I,failed_or_missing,spring_previous,F
S03404,English I,completed,fall_previous,A
S03404,Biology,completed,summer_previous,B
S03404,Geometry,completed,spring_previous,B
S03404,English II,completed,fall_previous,A
S03404,World History,completed,fall_previous,A
S03406,Algebra I,completed,summer_previous,C
S03406,English I,completed,spring_previous,A
S03406,Biology,failed_or_missing,fall_previous,F
S03406,Geometry,completed,summer_previous,D
S03406,English II,completed,fall_previous,B
S03406,World History,completed,fall_previous,B
S03408,Algebra I,completed,fall_previous,B
S03408,English I,completed,fall_previous,A
S03408,Biology,completed,spring_previous,C
S03409,Algebra I,completed,spring_previous,A
S03409,English I,completed,fall_previous,C
S03409,Biology,completed,spring_previous,D
S03414,Algebra I,completed,spring_previous,C
S03414,English I,failed_or_missing,fall_previous,F
S03414,Biology,completed,spring_previous,A
S03414,Geometry,failed_or_missing,spring_previous,F
S03414,English II,completed,fall_previous,C
S03414,World History,failed_or_missing,spring_previous,F
S03414,Algebra II,failed_or_missing,spring_previous,F
S03414,English III,failed_or_missing,spring_previous,F
S03414,Chemistry,completed,fall_previous,D
S03414,U.S. History,completed,summer_previous,C
S03416,Algebra I,completed,spring_previous,C
S03416,English I,completed,summer_previous,B
S03416,Biology,completed,fall_previous,C
S03416,Geometry,failed_or_missing,fall_previous,F
S03416,English II,completed,fall_previous,C
S03416,World History,completed,summer_previous,B
S03416,Algebra II,completed,fall_previous,C
S03416,English III,completed,summer_previous,C
S03416,Chemistry,completed,spring_previous,C
S03416,U.S. History,completed,summer_previous,B
S03417,Algebra I,completed,fall_previous,B
S03417,English I,completed,summer_previous,C
S03417,Biology,completed,spring_previous,B
S03417,Geometry,completed,spring_previous,D
S03417,English II,completed,summer_previous,A
S03417,World History,completed,spring_previous,B
S03417,Algebra II,completed,summer_previous,B
S03417,English III,completed,summer_previous,C
S03417,Chemistry,completed,summer_previous,C
S03417,U.S. History,completed,fall_previous,D
S03420,Algebra I,completed,spring_previous,B
S03420,English I,completed,fall_previous,A
S03420,Biology,completed,summer_previous,A
S03420,Geometry,completed,spring_previous,D
S03420,English II,failed_or_missing,fall_previous,F
S03420,World History,completed,spring_previous,A
S03420,Algebra II,completed,spring_previous,D
S03420,English III,completed,fall_previous,D
S03420,Chemistry,completed,spring_previous,C
S03420,U.S. History,completed,spring_previous,C
S03421,Algebra I,completed,summer_previous,A
S03421,English I,completed,spring_previous,A
S03421,Biology,completed,fall_previous,C
S03421,Geometry,failed_or_missing,spring_previous,F
S03421,English II,completed,spring_previous,D
S03421,World History,completed,fall_previous,B
S03421,Algebra II,completed,summer_previous,C
S03421,English III,failed_or_missing,spring_previous,F
S03421,Chemistry,completed,spring_previous,D
S03421,U.S. History,completed,spring_previous,D
S03422,Algebra I,failed_or_missing,spring_previous,F
S03422,English I,failed_or_missing,fall_previous,F
S03422,Biology,completed,summer_previous,C
S03422,Geometry,completed,fall_previous,C
S03422,English II,completed,summer_previous,D
S03422,World History,completed,spring_previous,B
S03423,Algebra I,completed,fall_previous,A
S03423,English I,completed,summer_previous,A
S03423,Biology,failed_or_missing,fall_previous,F
S03424,Algebra I,failed_or_missing,fall_previous,F
S03424,English I,completed,spring_previous,D
S03424,Biology,failed_or_missing,spring_previous,F
S03425,Algebra I,completed,spring_previous,B
S03425,English I,completed,fall_previous,B
S03425,Biology,completed,spring_previous,A
S03425,Geometry,completed,spring_previous,C
S03425,English II,completed,spring_previous,A
S03425,World History,completed,fall_previous,B
S03426,Algebra I,completed,summer_previous,B
S03426,English I,completed,fall_previous,C
S03426,Biology,completed,summer_previous,D
S03426,Geometry,completed,summer_previous,B
S03426,English II,completed,summer_previous,A
S03426,World History,completed,spring_previous,C
S03427,Algebra I,completed,summer_previous,D
S03427,English I,completed,fall_previous,C
S03427,Biology,completed,spring_previous,B
S03427,Geometry,completed,summer_previous,B
S03427,English II,failed_or_missing,spring_previous,F
S03427,World History,completed,spring_previous,B
S03428,Algebra I,completed,spring_previous,B
S03428,English I,failed_or_missing,fall_previous,F
S03428,Biology,completed,spring_previous,A
S03428,Geometry,completed,fall_previous,C
S03428,English II,failed_or_missing,fall_previous,F
S03428,World History,completed,spring_previous,B
S03428,Algebra II,completed,spring_previous,D
S03428,English III,completed,spring_previous,B
S03428,Chemistry,completed,fall_previous,C
S03428,U.S. History,failed_or_missing,fall_previous,F
S03429,Algebra I,completed,spring_previous,B
S03429,English I,completed,summer_previous,D
S03429,Biology,completed,summer_previous,A
S03430,Algebra I,completed,spring_previous,A
S03430,English I,completed,summer_previous,B
S03430,Biology,completed,spring_previous,C
S03431,Algebra I,completed,fall_previous,B
S03431,English I,completed,summer_previous,B
S03431,Biology,completed,fall_previous,A
S03432,Algebra I,completed,spring_previous,C
S03432,English I,completed,fall_previous,C
S03432,Biology,completed,spring_previous,D
S03432,Geometry,completed,fall_previous,C
S03432,English II,completed,fall_previous,A
S03432,World History,completed,fall_previous,B
S03433,Algebra I,completed,summer_previous,B
S03433,English I,completed,summer_previous,C
S03433,Biology,completed,spring_previous,B
S03434,Algebra I,completed,fall_previous,C
S03434,English I,completed,fall_previous,C
S03434,Biology,completed,spring_previous,D
S03435,Algebra I,completed,summer_previous,A
S03435,English I,completed,spring_previous,B
S03435,Biology,completed,summer_previous,B
S03435,Geometry,failed_or_missing,spring_previous,F
S03435,English II,completed,fall_previous,C
S03435,World History,completed,spring_previous,A
S03439,Algebra I,completed,summer_previous,A
S03439,English I,completed,summer_previous,B
S03439,Biology,completed,spring_previous,C
S03439,Geometry,completed,summer_previous,B
S03439,English II,completed,summer_previous,C
S03439,World History,completed,spring_previous,B
S03439,Algebra II,failed_or_missing,spring_previous,F
S03439,English III,completed,spring_previous,A
S03439,Chemistry,completed,spring_previous,D
S03439,U.S. History,completed,summer_previous,B
S03441,Algebra I,completed,summer_previous,B
S03441,English I,completed,fall_previous,C
S03441,Biology,completed,fall_previous,C
S03441,Geometry,completed,spring_previous,D
S03441,English II,failed_or_missing,spring_previous,F
S03441,World History,failed_or_missing,fall_previous,F
S03441,Algebra II,completed,fall_previous,D
S03441,English III,completed,spring_previous,A
S03441,Chemistry,completed,spring_previous,C
S03441,U.S. History,completed,fall_previous,C
S03442,Algebra I,completed,fall_previous,C
S03442,English I,completed,fall_previous,B
S03442,Biology,completed,spring_previous,A
S03442,Geometry,completed,spring_previous,B
S03442,English II,completed,fall_previous,B
S03442,World History,completed,fall_previous,B
S03442,Algebra II,completed,summer_previous,C
S03442,English III,completed,summer_previous,B
S03442,Chemistry,completed,summer_previous,D
S03442,U.S. History,completed,fall_previous,C
S03443,Algebra I,completed,spring_previous,D
S03443,English I,completed,summer_previous,B
S03443,Biology,failed_or_missing,fall_previous,F
S03443,Geometry,completed,fall_previous,C
S03443,English II,completed,spring_previous,A
S03443,World History,completed,summer_previous,B
S03444,Algebra I,completed,spring_previous,D
S03444,English I,completed,spring_previous,C
S03444,Biology,completed,summer_previous,D
S03445,Algebra I,completed,summer_previous,C
S03445,English I,completed,fall_previous,A
S03445,Biology,completed,spring_previous,C
S03445,Geometry,completed,spring_previous,B
S03445,English II,completed,fall_previous,B
S03445,World History,completed,fall_previous,C
S03445,Algebra II,completed,spring_previous,B
S03445,English III,completed,spring_previous,B
S03445,Chemistry,completed,fall_previous,A
S03445,U.S. History,completed,summer_previous,C
S03446,Algebra I,completed,fall_previous,C
S03446,English I,completed,fall_previous,B
S03446,Biology,failed_or_missing,spring_previous,F
S03446,Geometry,completed,spring_previous,A
S03446,English II,completed,summer_previous,B
S03446,World History,completed,summer_previous,B
S03447,Algebra I,completed,fall_previous,B
S03447,English I,completed,fall_previous,C
S03447,Biology,completed,spring_previous,C
S03448,Algebra I,failed_or_missing,fall_previous,F
S03448,English I,failed_or_missing,fall_previous,F
S03448,Biology,completed,spring_previous,B
S03448,Geometry,completed,summer_previous,D
S03448,English II,completed,spring_previous,A
S03448,World History,completed,summer_previous,B
S03448,Algebra II,failed_or_missing,spring_previous,F
S03448,English III,completed,spring_previous,D
S03448,Chemistry,completed,summer_previous,C
S03448,U.S. History,failed_or_missing,spring_previous,F
S03449,Algebra I,completed,summer_previous,C
S03449,English I,completed,fall_previous,C
S03449,Biology,completed,spring_previous,C
S03451,Algebra I,completed,summer_previous,C
S03451,English I,completed,fall_previous,A
S03451,Biology,completed,summer_previous,C
S03452,Algebra I,completed,summer_previous,B
S03452,English I,completed,spring_previous,C
S03452,Biology,completed,summer_previous,D
S03454,Algebra I,completed,fall_previous,A
S03454,English I,completed,fall_previous,B
S03454,Biology,completed,spring_previous,D
S03454,Geometry,completed,summer_previous,C
S03454,English II,completed,spring_previous,C
S03454,World History,completed,summer_previous,C
S03454,Algebra II,completed,spring_previous,B
S03454,English III,failed_or_missing,spring_previous,F
S03454,Chemistry,completed,summer_previous,B
S03454,U.S. History,completed,spring_previous,C
S03457,Algebra I,completed,spring_previous,B
S03457,English I,completed,summer_previous,A
S03457,Biology,failed_or_missing,fall_previous,F
S03457,Geometry,failed_or_missing,spring_previous,F
S03457,English II,completed,spring_previous,A
S03457,World History,completed,spring_previous,C
S03457,Algebra II,completed,spring_previous,B
S03457,English III,failed_or_missing,spring_previous,F
S03457,Chemistry,completed,fall_previous,C
S03457,U.S. History,completed,spring_previous,A
S03459,Algebra I,completed,fall_previous,C
S03459,English I,completed,fall_previous,C
S03459,Biology,completed,fall_previous,D
S03459,Geometry,completed,spring_previous,D
S03459,English II,completed,spring_previous,B
S03459,World History,failed_or_missing,fall_previous,F
S03459,Algebra II,failed_or_missing,spring_previous,F
S03459,English III,completed,summer_previous,A
S03459,Chemistry,failed_or_missing,fall_previous,F
S03459,U.S. History,completed,spring_previous,C
S03460,Algebra I,completed,spring_previous,C
S03460,English I,completed,spring_previous,B
S03460,Biology,completed,fall_previous,C
S03461,Algebra I,completed,spring_previous,C
S03461,English I,completed,summer_previous,B
S03461,Biology,completed,spring_previous,D
S03461,Geometry,completed,spring_previous,C
S03461,English II,completed,spring_previous,A
S03461,World History,completed,summer_previous,D
S03461,Algebra II,completed,fall_previous,A
S03461,English III,completed,fall_previous,B
S03461,Chemistry,completed,spring_previous,D
S03461,U.S. History,completed,fall_previous,B
S03462,Algebra I,completed,spring_previous,D
S03462,English I,completed,summer_previous,D
S03462,Biology,completed,fall_previous,A
S03462,Geometry,completed,fall_previous,A
S03462,English II,completed,summer_previous,B
S03462,World History,completed,spring_previous,C
S03463,Algebra I,completed,fall_previous,D
S03463,English I,failed_or_missing,fall_previous,F
S03463,Biology,completed,spring_previous,C
S03463,Geometry,completed,summer_previous,A
S03463,English II,completed,fall_previous,B
S03463,World History,completed,summer_previous,C
S03463,Algebra II,completed,summer_previous,B
S03463,English III,completed,summer_previous,C
S03463,Chemistry,completed,summer_previous,A
S03463,U.S. History,completed,summer_previous,A
S03464,Algebra I,completed,summer_previous,D
S03464,English I,completed,fall_previous,B
S03464,Biology,completed,summer_previous,A
S03464,Geometry,completed,fall_previous,D
S03464,English II,completed,summer_previous,B
S03464,World History,completed,fall_previous,C
S03464,Algebra II,completed,spring_previous,C
S03464,English III,completed,spring_previous,B
S03464,Chemistry,completed,fall_previous,C
S03464,U.S. History,completed,spring_previous,B
S03465,Algebra I,completed,summer_previous,D
