student_id,grade,section_id,course,period
S02540,12,SEC00297,Computer Science,7
S02540,12,SEC00016,Algebra I,3
S02540,12,SEC00099,Physics,7
S02540,12,SEC00257,Spanish I,5
S02540,12,SEC00185,English IV,2
S02540,12,SEC00061,Calculus,3
S02540,12,SEC00033,Algebra II,6
S02541,10,SEC00298,Computer Science,2
S02541,10,SEC00172,English IV,8
S02541,10,SEC00268,Spanish II,4
S02541,10,SEC00085,Chemistry,3
S02541,10,SEC00121,Environmental Science,7
S02541,10,SEC00016,Algebra I,3
S02541,10,SEC00100,Physics,1
S02542,12,SEC00213,U.S. History,7
S02542,12,SEC00014,Algebra I,6
S02542,12,SEC00049,Precalculus,6
S02542,12,SEC00271,Spanish II,3
S02542,12,SEC00151,English II,4
S02542,12,SEC00093,Chemistry,8
S02542,12,SEC00322,Theater,4
S02543,10,SEC00257,Spanish I,5
S02543,10,SEC00294,Computer Science,7
S02543,10,SEC00334,Physical Education,8
S02543,10,SEC00270,Spanish II,1
S02543,10,SEC00070,Calculus,2
S02543,10,SEC00313,Art,4
S02543,10,SEC00324,Theater,6
S02544,11,SEC00328,Theater,5
S02544,11,SEC00119,Environmental Science,2
S02544,11,SEC00305,Computer Science,4
S02544,11,SEC00285,French I,3
S02544,11,SEC00039,Algebra II,8
S02544,11,SEC00087,Chemistry,2
S02544,11,SEC00196,World History,6
S02545,10,SEC00317,Band,3
S02545,10,SEC00311,Art,3
S02545,10,SEC00291,French I,8
S02545,10,SEC00041,Algebra II,8
S02545,10,SEC00009,Algebra I,6
S02545,10,SEC00265,Spanish II,4
S02545,10,SEC00145,English II,2
S02546,12,SEC00229,Government,6
S02546,12,SEC00194,World History,5
S02546,12,SEC00286,French I,3
S02546,12,SEC00073,Calculus,2
S02546,12,SEC00154,English III,6
S02546,12,SEC00313,Art,4
S02546,12,SEC00254,Spanish I,8
S02547,12,SEC00180,English IV,2
S02547,12,SEC00326,Theater,7
S02547,12,SEC00340,Physical Education,8
S02547,12,SEC00149,English II,5
S02547,12,SEC00218,Government,5
S02547,12,SEC00104,Physics,4
S02547,12,SEC00026,Geometry,2
S02548,10,SEC00130,English I,6
S02548,10,SEC00144,English II,1
S02548,10,SEC00215,U.S. History,5
S02548,10,SEC00021,Geometry,8
S02548,10,SEC00298,Computer Science,2
S02548,10,SEC00329,Theater,8
S02548,10,SEC00103,Physics,2
S02549,11,SEC00265,Spanish II,4
S02549,11,SEC00027,Geometry,2
S02549,11,SEC00245,Spanish I,7
S02549,11,SEC00102,Physics,6
S02549,11,SEC00049,Precalculus,6
S02549,11,SEC00006,Algebra I,3
S02549,11,SEC00279,French I,2
S02550,11,SEC00283,French I,5
S02550,11,SEC00027,Geometry,2
S02550,11,SEC00261,Spanish I,3
S02550,11,SEC00002,Algebra I,1
S02550,11,SEC00047,Precalculus,7
S02550,11,SEC00084,Chemistry,3
S02550,11,SEC00144,English II,1
S02551,10,SEC00308,Art,8
S02551,10,SEC00207,U.S. History,1
S02551,10,SEC00073,Calculus,2
S02551,10,SEC00112,Environmental Science,3
S02551,10,SEC00323,Theater,8
S02551,10,SEC00020,Geometry,6
S02551,10,SEC00283,French I,5
S02552,9,SEC00059,Calculus,3
S02552,9,SEC00102,Physics,6
S02552,9,SEC00021,Geometry,8
S02552,9,SEC00117,Environmental Science,4
S02552,9,SEC00242,Economics,8
S02552,9,SEC00336,Physical Education,2
S02552,9,SEC00215,U.S. History,5
S02553,12,SEC00253,Spanish I,2
S02553,12,SEC00324,Theater,6
S02553,12,SEC00010,Algebra I,6
S02553,12,SEC00073,Calculus,2
S02553,12,SEC00184,English IV,6
S02553,12,SEC00115,Environmental Science,5
S02553,12,SEC00048,Precalculus,7
S02554,10,SEC00155,English III,7
S02554,10,SEC00271,Spanish II,3
S02554,10,SEC00037,Algebra II,6
S02554,10,SEC00112,Environmental Science,3
S02554,10,SEC00050,Precalculus,6
S02554,10,SEC00255,Spanish I,8
S02554,10,SEC00223,Government,5
S02555,12,SEC00018,Algebra I,1
S02555,12,SEC00051,Precalculus,5
S02555,12,SEC00312,Art,5
S02555,12,SEC00191,World History,8
S02555,12,SEC00285,French I,3
S02555,12,SEC00079,Biology,5
S02555,12,SEC00174,English IV,5
S02556,12,SEC00311,Art,3
S02556,12,SEC00080,Biology,1
S02556,12,SEC00280,French I,8
S02556,12,SEC00111,Environmental Science,1
S02556,12,SEC00248,Spanish I,5
S02556,12,SEC00132,English I,7
S02556,12,SEC00101,Physics,5
S02557,11,SEC00307,Art,7
S02557,11,SEC00232,Economics,7
S02557,11,SEC00194,World History,5
S02557,11,SEC00297,Computer Science,7
S02557,11,SEC00148,English II,3
S02557,11,SEC00025,Geometry,8
S02557,11,SEC00016,Algebra I,3
S02558,10,SEC00025,Geometry,8
S02558,10,SEC00058,Calculus,7
S02558,10,SEC00343,Physical Education,8
S02558,10,SEC00300,Computer Science,2
S02558,10,SEC00184,English IV,6
S02558,10,SEC00218,Government,5
S02558,10,SEC00004,Algebra I,4
S02559,11,SEC00304,Computer Science,1
S02559,11,SEC00290,French I,6
S02559,11,SEC00240,Economics,6
S02559,11,SEC00053,Precalculus,2
S02559,11,SEC00139,English I,7
S02559,11,SEC00332,Physical Education,1
S02559,11,SEC00019,Geometry,6
S02560,9,SEC00299,Computer Science,1
S02560,9,SEC00091,Chemistry,4
S02560,9,SEC00077,Biology,1
S02560,9,SEC00341,Physical Education,4
S02560,9,SEC00184,English IV,6
S02560,9,SEC00071,Calculus,7
S02560,9,SEC00197,World History,1
S02561,9,SEC00195,World History,1
S02561,9,SEC00237,Economics,3
S02561,9,SEC00185,English IV,2
S02561,9,SEC00151,English II,4
S02561,9,SEC00106,Physics,3
S02561,9,SEC00222,Government,8
S02561,9,SEC00334,Physical Education,8
S02562,10,SEC00289,French I,4
S02562,10,SEC00064,Calculus,8
S02562,10,SEC00122,Environmental Science,3
S02562,10,SEC00252,Spanish I,7
S02562,10,SEC00333,Physical Education,2
S02562,10,SEC00296,Computer Science,1
S02562,10,SEC00315,Band,7
S02563,12,SEC00291,French I,8
S02563,12,SEC00204,U.S. History,6
S02563,12,SEC00164,English III,3
S02563,12,SEC00101,Physics,5
S02563,12,SEC00334,Physical Education,8
S02563,12,SEC00120,Environmental Science,3
S02563,12,SEC00271,Spanish II,3
S02564,11,SEC00153,English III,2
S02564,11,SEC00074,Calculus,4
S02564,11,SEC00118,Environmental Science,2
S02564,11,SEC00317,Band,3
S02564,11,SEC00026,Geometry,2
S02564,11,SEC00143,English II,4
S02564,11,SEC00227,Government,4
S02565,12,SEC00029,Algebra II,7
S02565,12,SEC00153,English III,2
S02565,12,SEC00068,Calculus,7
S02565,12,SEC00246,Spanish I,7
S02565,12,SEC00078,Biology,8
S02565,12,SEC00273,Spanish II,3
S02565,12,SEC00024,Geometry,4
S02566,10,SEC00027,Geometry,2
S02566,10,SEC00225,Government,4
S02566,10,SEC00285,French I,3
S02566,10,SEC00049,Precalculus,6
S02566,10,SEC00240,Economics,6
S02566,10,SEC00246,Spanish I,7
S02566,10,SEC00211,U.S. History,3
S02567,12,SEC00254,Spanish I,8
S02567,12,SEC00292,French I,4
S02567,12,SEC00328,Theater,5
S02567,12,SEC00054,Precalculus,2
S02567,12,SEC00170,English IV,4
S02567,12,SEC00059,Calculus,3
S02567,12,SEC00147,English II,2
S02568,11,SEC00037,Algebra II,6
S02568,11,SEC00048,Precalculus,7
S02568,11,SEC00239,Economics,4
S02568,11,SEC00252,Spanish I,7
S02568,11,SEC00341,Physical Education,4
S02568,11,SEC00203,U.S. History,8
S02568,11,SEC00228,Government,5
S02569,12,SEC00094,Chemistry,5
S02569,12,SEC00052,Precalculus,5
S02569,12,SEC00320,Band,4
S02569,12,SEC00203,U.S. History,8
S02569,12,SEC00331,Physical Education,3
S02569,12,SEC00181,English IV,2
S02569,12,SEC00250,Spanish I,2
S02570,11,SEC00013,Algebra I,6
S02570,11,SEC00307,Art,7
S02570,11,SEC00187,World History,7
S02570,11,SEC00342,Physical Education,5
S02570,11,SEC00329,Theater,8
S02570,11,SEC00035,Algebra II,3
S02570,11,SEC00317,Band,3
S02571,9,SEC00181,English IV,2
S02571,9,SEC00077,Biology,1
S02571,9,SEC00333,Physical Education,2
S02571,9,SEC00110,Environmental Science,4
S02571,9,SEC00042,Algebra II,8
S02571,9,SEC00138,English I,5
S02571,9,SEC00062,Calculus,3
S02572,11,SEC00016,Algebra I,3
S02572,11,SEC00102,Physics,6
S02572,11,SEC00048,Precalculus,7
S02572,11,SEC00249,Spanish I,5
S02572,11,SEC00331,Physical Education,3
S02572,11,SEC00275,Spanish II,4
S02572,11,SEC00088,Chemistry,7
S02573,11,SEC00322,Theater,4
S02573,11,SEC00315,Band,7
S02573,11,SEC00110,Environmental Science,4
S02573,11,SEC00135,English I,8
S02573,11,SEC00049,Precalculus,6
S02573,11,SEC00099,Physics,7
S02573,11,SEC00296,Computer Science,1
S02574,11,SEC00056,Precalculus,2
S02574,11,SEC00264,Spanish II,4
S02574,11,SEC00220,Government,7
S02574,11,SEC00242,Economics,8
S02574,11,SEC00280,French I,8
S02574,11,SEC00328,Theater,5
S02574,11,SEC00027,Geometry,2
S02575,11,SEC00009,Algebra I,6
S02575,11,SEC00111,Environmental Science,1
S02575,11,SEC00190,World History,3
S02575,11,SEC00137,English I,5
S02575,11,SEC00208,U.S. History,7
S02575,11,SEC00316,Band,6
S02575,11,SEC00141,English II,8
S02576,10,SEC00111,Environmental Science,1
S02576,10,SEC00025,Geometry,8
S02576,10,SEC00228,Government,5
S02576,10,SEC00017,Algebra I,1
S02576,10,SEC00065,Calculus,6
S02576,10,SEC00147,English II,2
S02576,10,SEC00282,French I,1
S02577,12,SEC00082,Biology,3
S02577,12,SEC00176,English IV,8
S02577,12,SEC00015,Algebra I,3
S02577,12,SEC00164,English III,3
S02577,12,SEC00312,Art,5
S02577,12,SEC00107,Physics,7
S02577,12,SEC00303,Computer Science,3
S02578,11,SEC00340,Physical Education,8
S02578,11,SEC00111,Environmental Science,1
S02578,11,SEC00265,Spanish II,4
S02578,11,SEC00020,Geometry,6
S02578,11,SEC00168,English IV,5
S02578,11,SEC00233,Economics,7
S02578,11,SEC00036,Algebra II,2
S02579,11,SEC00163,English III,1
S02579,11,SEC00317,Band,3
S02579,11,SEC00277,French I,7
S02579,11,SEC00106,Physics,3
S02579,11,SEC00192,World History,1
S02579,11,SEC00015,Algebra I,3
S02579,11,SEC00075,Biology,1
S02580,10,SEC00187,World History,7
S02580,10,SEC00026,Geometry,2
S02580,10,SEC00207,U.S. History,1
S02580,10,SEC00291,French I,8
S02580,10,SEC00110,Environmental Science,4
S02580,10,SEC00329,Theater,8
S02580,10,SEC00018,Algebra I,1
S02581,10,SEC00294,Computer Science,7
S02581,10,SEC00306,Art,3
S02581,10,SEC00334,Physical Education,8
S02581,10,SEC00110,Environmental Science,4
S02581,10,SEC00276,Spanish II,4
S02581,10,SEC00023,Geometry,6
S02581,10,SEC00200,World History,2
S02582,10,SEC00185,English IV,2
S02582,10,SEC00069,Calculus,2
S02582,10,SEC00187,World History,7
S02582,10,SEC00228,Government,5
S02582,10,SEC00275,Spanish II,4
S02582,10,SEC00090,Chemistry,8
S02582,10,SEC00151,English II,4
S02583,11,SEC00163,English III,1
S02583,11,SEC00307,Art,7
S02583,11,SEC00212,U.S. History,6
S02583,11,SEC00194,World History,5
S02583,11,SEC00241,Economics,5
S02583,11,SEC00008,Algebra I,7
S02583,11,SEC00329,Theater,8
S02584,11,SEC00273,Spanish II,3
S02584,11,SEC00027,Geometry,2
S02584,11,SEC00125,English I,1
S02584,11,SEC00153,English III,2
S02584,11,SEC00004,Algebra I,4
S02584,11,SEC00086,Chemistry,6
S02584,11,SEC00179,English IV,1
S02585,9,SEC00014,Algebra I,6
S02585,9,SEC00258,Spanish I,6
S02585,9,SEC00308,Art,8
S02585,9,SEC00046,Precalculus,1
S02585,9,SEC00020,Geometry,6
S02585,9,SEC00146,English II,6
S02585,9,SEC00059,Calculus,3
S02586,10,SEC00290,French I,6
S02586,10,SEC00238,Economics,6
S02586,10,SEC00327,Theater,3
S02586,10,SEC00203,U.S. History,8
S02586,10,SEC00108,Physics,8
S02586,10,SEC00046,Precalculus,1
S02586,10,SEC00252,Spanish I,7
S02587,10,SEC00201,World History,2
S02587,10,SEC00106,Physics,3
S02587,10,SEC00224,Government,7
S02587,10,SEC00164,English III,3
S02587,10,SEC00137,English I,5
S02587,10,SEC00326,Theater,7
S02587,10,SEC00305,Computer Science,4
S02588,12,SEC00015,Algebra I,3
S02588,12,SEC00167,English III,5
S02588,12,SEC00330,Theater,5
S02588,12,SEC00046,Precalculus,1
S02588,12,SEC00231,Economics,4
S02588,12,SEC00291,French I,8
S02588,12,SEC00318,Band,5
S02589,9,SEC00131,English I,2
S02589,9,SEC00026,Geometry,2
S02589,9,SEC00292,French I,4
S02589,9,SEC00192,World History,1
S02589,9,SEC00213,U.S. History,7
S02589,9,SEC00066,Calculus,6
S02589,9,SEC00081,Biology,4
S02590,11,SEC00172,English IV,8
S02590,11,SEC00308,Art,8
S02590,11,SEC00277,French I,7
S02590,11,SEC00160,English III,1
S02590,11,SEC00186,World History,3
S02590,11,SEC00133,English I,1
S02590,11,SEC00343,Physical Education,8
S02591,10,SEC00001,Algebra I,1
S02591,10,SEC00288,French I,1
S02591,10,SEC00226,Government,1
S02591,10,SEC00152,English II,7
S02591,10,SEC00192,World History,1
S02591,10,SEC00185,English IV,2
S02591,10,SEC00298,Computer Science,2
S02592,9,SEC00271,Spanish II,3
S02592,9,SEC00009,Algebra I,6
S02592,9,SEC00225,Government,4
S02592,9,SEC00049,Precalculus,6
S02592,9,SEC00033,Algebra II,6
S02592,9,SEC00299,Computer Science,1
S02592,9,SEC00260,Spanish I,4
S02593,10,SEC00022,Geometry,6
S02593,10,SEC00112,Environmental Science,3
S02593,10,SEC00226,Government,1
S02593,10,SEC00043,Algebra II,6
S02593,10,SEC00328,Theater,5
S02593,10,SEC00339,Physical Education,6
S02593,10,SEC00306,Art,3
S02594,12,SEC00111,Environmental Science,1
S02594,12,SEC00246,Spanish I,7
S02594,12,SEC00094,Chemistry,5
S02594,12,SEC00313,Art,4
S02594,12,SEC00073,Calculus,2
S02594,12,SEC00007,Algebra I,7
S02594,12,SEC00184,English IV,6
S02595,11,SEC00287,French I,2
S02595,11,SEC00090,Chemistry,8
S02595,11,SEC00080,Biology,1
S02595,11,SEC00249,Spanish I,5
S02595,11,SEC00072,Calculus,1
S02595,11,SEC00244,Economics,5
S02595,11,SEC00306,Art,3
S02596,10,SEC00021,Geometry,8
S02596,10,SEC00059,Calculus,3
S02596,10,SEC00325,Theater,8
S02596,10,SEC00029,Algebra II,7
S02596,10,SEC00201,World History,2
S02596,10,SEC00293,French I,6
S02596,10,SEC00144,English II,1
S02597,11,SEC00079,Biology,5
S02597,11,SEC00118,Environmental Science,2
S02597,11,SEC00187,World History,7
S02597,11,SEC00210,U.S. History,8
S02597,11,SEC00239,Economics,4
S02597,11,SEC00293,French I,6
S02597,11,SEC00049,Precalculus,6
S02598,11,SEC00222,Government,8
S02598,11,SEC00319,Band,4
S02598,11,SEC00256,Spanish I,5
S02598,11,SEC00047,Precalculus,7
S02598,11,SEC00075,Biology,1
S02598,11,SEC00089,Chemistry,7
S02598,11,SEC00242,Economics,8
S02599,12,SEC00134,English I,3
S02599,12,SEC00323,Theater,8
S02599,12,SEC00306,Art,3
S02599,12,SEC00213,U.S. History,7
S02599,12,SEC00065,Calculus,6
S02599,12,SEC00252,Spanish I,7
S02599,12,SEC00117,Environmental Science,4
S02600,9,SEC00166,English III,5
S02600,9,SEC00322,Theater,4
S02600,9,SEC00280,French I,8
S02600,9,SEC00230,Economics,6
S02600,9,SEC00055,Precalculus,2
S02600,9,SEC00061,Calculus,3
S02600,9,SEC00029,Algebra II,7
S02601,11,SEC00286,French I,3
S02601,11,SEC00112,Environmental Science,3
S02601,11,SEC00308,Art,8
S02601,11,SEC00150,English II,3
S02601,11,SEC00022,Geometry,6
S02601,11,SEC00103,Physics,2
S02601,11,SEC00298,Computer Science,2
S02602,9,SEC00254,Spanish I,8
S02602,9,SEC00091,Chemistry,4
S02602,9,SEC00190,World History,3
S02602,9,SEC00313,Art,4
S02602,9,SEC00263,Spanish II,7
S02602,9,SEC00027,Geometry,2
S02602,9,SEC00229,Government,6
S02603,9,SEC00301,Computer Science,4
S02603,9,SEC00014,Algebra I,6
S02603,9,SEC00313,Art,4
S02603,9,SEC00039,Algebra II,8
S02603,9,SEC00151,English II,4
S02603,9,SEC00273,Spanish II,3
S02603,9,SEC00292,French I,4
S02604,11,SEC00080,Biology,1
S02604,11,SEC00090,Chemistry,8
S02604,11,SEC00323,Theater,8
S02604,11,SEC00104,Physics,4
S02604,11,SEC00240,Economics,6
S02604,11,SEC00316,Band,6
S02604,11,SEC00120,Environmental Science,3
S02605,10,SEC00028,Algebra II,4
S02605,10,SEC00285,French I,3
S02605,10,SEC00199,World History,4
S02605,10,SEC00233,Economics,7
S02605,10,SEC00098,Chemistry,6
S02605,10,SEC00153,English III,2
S02605,10,SEC00119,Environmental Science,2
S02606,12,SEC00123,Environmental Science,5
S02606,12,SEC00308,Art,8
S02606,12,SEC00194,World History,5
S02606,12,SEC00095,Chemistry,3
S02606,12,SEC00177,English IV,2
S02606,12,SEC00301,Computer Science,4
S02606,12,SEC00027,Geometry,2
S02607,12,SEC00263,Spanish II,7
S02607,12,SEC00323,Theater,8
S02607,12,SEC00284,French I,7
S02607,12,SEC00194,World History,5
S02607,12,SEC00130,English I,6
S02607,12,SEC00094,Chemistry,5
S02607,12,SEC00254,Spanish I,8
S02608,12,SEC00121,Environmental Science,7
S02608,12,SEC00343,Physical Education,8
S02608,12,SEC00096,Chemistry,4
S02608,12,SEC00160,English III,1
S02608,12,SEC00130,English I,6
S02608,12,SEC00302,Computer Science,2
S02608,12,SEC00179,English IV,1
S02609,9,SEC00026,Geometry,2
S02609,9,SEC00143,English II,4
S02609,9,SEC00028,Algebra II,4
S02609,9,SEC00327,Theater,3
S02609,9,SEC00301,Computer Science,4
S02609,9,SEC00012,Algebra I,3
S02609,9,SEC00313,Art,4
S02610,12,SEC00239,Economics,4
S02610,12,SEC00167,English III,5
S02610,12,SEC00174,English IV,5
S02610,12,SEC00111,Environmental Science,1
S02610,12,SEC00050,Precalculus,6
S02610,12,SEC00045,Algebra II,1
S02610,12,SEC00142,English II,7
S02611,10,SEC00091,Chemistry,4
S02611,10,SEC00227,Government,4
S02611,10,SEC00023,Geometry,6
S02611,10,SEC00001,Algebra I,1
S02611,10,SEC00328,Theater,5
S02611,10,SEC00037,Algebra II,6
S02611,10,SEC00315,Band,7
S02612,12,SEC00056,Precalculus,2
S02612,12,SEC00157,English III,3
S02612,12,SEC00234,Economics,2
S02612,12,SEC00034,Algebra II,4
S02612,12,SEC00150,English II,3
S02612,12,SEC00226,Government,1
S02612,12,SEC00328,Theater,5
S02613,9,SEC00074,Calculus,4
S02613,9,SEC00266,Spanish II,5
S02613,9,SEC00307,Art,7
S02613,9,SEC00101,Physics,5
S02613,9,SEC00024,Geometry,4
S02613,9,SEC00053,Precalculus,2
S02613,9,SEC00141,English II,8
S02614,12,SEC00278,French I,1
S02614,12,SEC00021,Geometry,8
S02614,12,SEC00109,Physics,1
S02614,12,SEC00342,Physical Education,5
S02614,12,SEC00087,Chemistry,2
S02614,12,SEC00195,World History,1
S02614,12,SEC00171,English IV,6
S02615,9,SEC00086,Chemistry,6
S02615,9,SEC00133,English I,1
S02615,9,SEC00277,French I,7
S02615,9,SEC00225,Government,4
S02615,9,SEC00329,Theater,8
S02615,9,SEC00321,Band,7
S02615,9,SEC00215,U.S. History,5
S02616,11,SEC00075,Biology,1
S02616,11,SEC00163,English III,1
S02616,11,SEC00120,Environmental Science,3
S02616,11,SEC00096,Chemistry,4
S02616,11,SEC00184,English IV,6
S02616,11,SEC00334,Physical Education,8
S02616,11,SEC00136,English I,1
S02617,11,SEC00035,Algebra II,3
S02617,11,SEC00109,Physics,1
S02617,11,SEC00334,Physical Education,8
S02617,11,SEC00080,Biology,1
S02617,11,SEC00274,Spanish II,1
S02617,11,SEC00151,English II,4
S02617,11,SEC00008,Algebra I,7
S02618,11,SEC00017,Algebra I,1
S02618,11,SEC00219,Government,1
S02618,11,SEC00120,Environmental Science,3
S02618,11,SEC00091,Chemistry,4
S02618,11,SEC00316,Band,6
S02618,11,SEC00328,Theater,5
S02618,11,SEC00107,Physics,7
S02619,11,SEC00154,English III,6
S02619,11,SEC00035,Algebra II,3
S02619,11,SEC00072,Calculus,1
S02619,11,SEC00092,Chemistry,7
S02619,11,SEC00265,Spanish II,4
S02619,11,SEC00189,World History,5
S02619,11,SEC00054,Precalculus,2
S02620,9,SEC00320,Band,4
S02620,9,SEC00052,Precalculus,5
S02620,9,SEC00157,English III,3
S02620,9,SEC00210,U.S. History,8
S02620,9,SEC00075,Biology,1
S02620,9,SEC00234,Economics,2
S02620,9,SEC00061,Calculus,3
S02621,9,SEC00316,Band,6
S02621,9,SEC00324,Theater,6
S02621,9,SEC00043,Algebra II,6
S02621,9,SEC00156,English III,2
S02621,9,SEC00233,Economics,7
S02621,9,SEC00180,English IV,2
S02621,9,SEC00192,World History,1
S02622,11,SEC00217,Government,5
S02622,11,SEC00017,Algebra I,1
S02622,11,SEC00072,Calculus,1
S02622,11,SEC00298,Computer Science,2
S02622,11,SEC00263,Spanish II,7
S02622,11,SEC00107,Physics,7
S02622,11,SEC00335,Physical Education,3
S02623,11,SEC00028,Algebra II,4
S02623,11,SEC00243,Economics,3
S02623,11,SEC00319,Band,4
S02623,11,SEC00328,Theater,5
S02623,11,SEC00292,French I,4
S02623,11,SEC00104,Physics,4
S02623,11,SEC00265,Spanish II,4
S02624,9,SEC00311,Art,3
S02624,9,SEC00212,U.S. History,6
S02624,9,SEC00300,Computer Science,2
S02624,9,SEC00318,Band,5
S02624,9,SEC00151,English II,4
S02624,9,SEC00014,Algebra I,6
S02624,9,SEC00327,Theater,3
S02625,12,SEC00299,Computer Science,1
S02625,12,SEC00027,Geometry,2
S02625,12,SEC00050,Precalculus,6
S02625,12,SEC00220,Government,7
S02625,12,SEC00100,Physics,1
S02625,12,SEC00083,Chemistry,4
S02625,12,SEC00121,Environmental Science,7
S02626,10,SEC00046,Precalculus,1
S02626,10,SEC00101,Physics,5
S02626,10,SEC00321,Band,7
S02626,10,SEC00267,Spanish II,5
S02626,10,SEC00234,Economics,2
S02626,10,SEC00025,Geometry,8
S02626,10,SEC00309,Art,8
S02627,11,SEC00136,English I,1
S02627,11,SEC00183,English IV,5
S02627,11,SEC00309,Art,8
S02627,11,SEC00142,English II,7
S02627,11,SEC00290,French I,6
S02627,11,SEC00080,Biology,1
S02627,11,SEC00276,Spanish II,4
S02628,11,SEC00186,World History,3
S02628,11,SEC00094,Chemistry,5
S02628,11,SEC00178,English IV,5
S02628,11,SEC00014,Algebra I,6
S02628,11,SEC00267,Spanish II,5
S02628,11,SEC00220,Government,7
S02628,11,SEC00081,Biology,4
S02629,12,SEC00103,Physics,2
S02629,12,SEC00228,Government,5
S02629,12,SEC00282,French I,1
S02629,12,SEC00035,Algebra II,3
S02629,12,SEC00180,English IV,2
S02629,12,SEC00085,Chemistry,3
S02629,12,SEC00060,Calculus,3
S02630,12,SEC00082,Biology,3
S02630,12,SEC00263,Spanish II,7
S02630,12,SEC00055,Precalculus,2
S02630,12,SEC00149,English II,5
S02630,12,SEC00283,French I,5
S02630,12,SEC00042,Algebra II,8
S02630,12,SEC00109,Physics,1
S02631,10,SEC00179,English IV,1
S02631,10,SEC00087,Chemistry,2
S02631,10,SEC00109,Physics,1
S02631,10,SEC00032,Algebra II,4
S02631,10,SEC00005,Algebra I,3
S02631,10,SEC00147,English II,2
S02631,10,SEC00276,Spanish II,4
S02632,11,SEC00117,Environmental Science,4
S02632,11,SEC00218,Government,5
S02632,11,SEC00314,Band,1
S02632,11,SEC00345,Physical Education,8
S02632,11,SEC00249,Spanish I,5
S02632,11,SEC00053,Precalculus,2
S02632,11,SEC00067,Calculus,7
S02633,9,SEC00047,Precalculus,7
S02633,9,SEC00308,Art,8
S02633,9,SEC00304,Computer Science,1
S02633,9,SEC00101,Physics,5
S02633,9,SEC00204,U.S. History,6
S02633,9,SEC00327,Theater,3
S02633,9,SEC00120,Environmental Science,3
S02634,12,SEC00024,Geometry,4
S02634,12,SEC00212,U.S. History,6
S02634,12,SEC00309,Art,8
S02634,12,SEC00039,Algebra II,8
S02634,12,SEC00274,Spanish II,1
S02634,12,SEC00113,Environmental Science,7
S02634,12,SEC00079,Biology,5
S02635,12,SEC00080,Biology,1
S02635,12,SEC00047,Precalculus,7
S02635,12,SEC00074,Calculus,4
S02635,12,SEC00029,Algebra II,7
S02635,12,SEC00269,Spanish II,8
S02635,12,SEC00142,English II,7
S02635,12,SEC00137,English I,5
S02636,10,SEC00291,French I,8
S02636,10,SEC00123,Environmental Science,5
S02636,10,SEC00304,Computer Science,1
S02636,10,SEC00019,Geometry,6
S02636,10,SEC00079,Biology,5
S02636,10,SEC00311,Art,3
S02636,10,SEC00039,Algebra II,8
S02637,12,SEC00124,English I,8
S02637,12,SEC00103,Physics,2
S02637,12,SEC00272,Spanish II,1
S02637,12,SEC00154,English III,6
S02637,12,SEC00113,Environmental Science,7
S02637,12,SEC00189,World History,5
S02637,12,SEC00045,Algebra II,1
S02638,11,SEC00131,English I,2
S02638,11,SEC00042,Algebra II,8
S02638,11,SEC00163,English III,1
S02638,11,SEC00216,Government,8
S02638,11,SEC00081,Biology,4
S02638,11,SEC00022,Geometry,6
S02638,11,SEC00203,U.S. History,8
S02639,11,SEC00272,Spanish II,1
S02639,11,SEC00072,Calculus,1
S02639,11,SEC00165,English III,5
S02639,11,SEC00323,Theater,8
S02639,11,SEC00022,Geometry,6
S02639,11,SEC00198,World History,2
S02639,11,SEC00122,Environmental Science,3
S02640,9,SEC00324,Theater,6
S02640,9,SEC00090,Chemistry,8
S02640,9,SEC00269,Spanish II,8
S02640,9,SEC00258,Spanish I,6
S02640,9,SEC00227,Government,4
S02640,9,SEC00110,Environmental Science,4
S02640,9,SEC00101,Physics,5
S02641,11,SEC00238,Economics,6
S02641,11,SEC00224,Government,7
S02641,11,SEC00120,Environmental Science,3
S02641,11,SEC00249,Spanish I,5
S02641,11,SEC00071,Calculus,7
S02641,11,SEC00327,Theater,3
S02641,11,SEC00205,U.S. History,1
S02642,10,SEC00064,Calculus,8
S02642,10,SEC00083,Chemistry,4
S02642,10,SEC00343,Physical Education,8
S02642,10,SEC00278,French I,1
S02642,10,SEC00328,Theater,5
S02642,10,SEC00162,English III,3
S02642,10,SEC00246,Spanish I,7
S02643,10,SEC00015,Algebra I,3
S02643,10,SEC00072,Calculus,1
S02643,10,SEC00148,English II,3
S02643,10,SEC00022,Geometry,6
S02643,10,SEC00266,Spanish II,5
S02643,10,SEC00040,Algebra II,5
S02643,10,SEC00295,Computer Science,6
S02644,12,SEC00099,Physics,7
S02644,12,SEC00308,Art,8
S02644,12,SEC00243,Economics,3
S02644,12,SEC00063,Calculus,8
S02644,12,SEC00032,Algebra II,4
S02644,12,SEC00021,Geometry,8
S02644,12,SEC00279,French I,2
S02645,9,SEC00086,Chemistry,6
S02645,9,SEC00017,Algebra I,1
S02645,9,SEC00272,Spanish II,1
S02645,9,SEC00193,World History,8
S02645,9,SEC00119,Environmental Science,2
S02645,9,SEC00341,Physical Education,4
S02645,9,SEC00302,Computer Science,2
S02646,11,SEC00231,Economics,4
S02646,11,SEC00322,Theater,4
S02646,11,SEC00132,English I,7
S02646,11,SEC00307,Art,7
S02646,11,SEC00283,French I,5
S02646,11,SEC00157,English III,3
